0.3529013520654095,0.0008355241637539457,0.009641747278517819
0.018621290462960172,0.0013064552250904747,0.009598826477578839
0.17269033958165517,0.003326678884335614,0.009537568305161415
0.3631341986854317,0.00022155516379956304,0.005731682195609444
0.11810620042760693,0.01698376557353535,0.0063184047177505444
0.1755787939991402,0.01170634146073832,0.00503069845762583
0.11173663941374014,0.01025630445724329,0.0034364230774213433
0.401310596594409,0.053794951615432456,0.0016432936391679422
0.5415932465959474,0.00044357182617396455,0.001477749864153608
0.46436109887134747,0.025554566941720903,0.0003529469993390415
0.4030838789954136,0.0020057324141236686,0.0017536603405668646
0.4392781254946586,0.0002492087988933903,0.0015403386995937957
0.5072450127639441,0.009569648225180753,0.0001461258728942279
0.4544039634797905,0.0008556524447078629,0.0003747434321013914
0.24876739897764613,0.025940244748171193,0.0002259895660960475
0.4829524657648369,0.0014938080017040084,9.054140077223319e-05
0.05404505805020272,0.0005075701957367028,0.0005428896420836226
0.19916777384683357,0.013907470180713241,0.0003225998608423782
0.23950739386270356,0.0021852695198529633,0.000255188630390466
0.05056522799485392,0.005860044633184849,0.00017230163338678104
0.5798551807657009,0.00107155155042167,4.381646643445765e-05
0.5759089298839865,0.005651232098583986,6.183662229815631e-06
0.5033566415598316,0.009273223935305615,4.271644153904566e-05
0.42986119920240023,0.0010165471041371837,1.6206822884178793e-05
0.224675432882578,0.0044153123240242,9.006374093890636e-05
0.2349717812290556,0.00011882870598506005,1.9472126071063205e-05
0.2487556785302855,0.004217990064447656,4.77874080959212e-05
0.27999667090571784,0.0008409147420577766,1.6203122647205594e-05
0.2655459760553221,0.001470295522480067,2.5070421380629295e-06
0.15067948366589032,0.0003469967766478119,4.6490871004758405e-06
